일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2018/09/14","8120","130","1.63","7990","8170","7990","82583","669829420","242844490840","29906957"
"2018/09/13","7990","70","0.88","7880","8020","7880","56258","449049160","238956586430","29906957"
"2018/09/12","7920","50","0.64","7910","8040","7870","59826","476492240","236863099440","29906957"
"2018/09/11","7870","50","0.64","7850","7900","7770","48533","380567180","235367751590","29906957"
"2018/09/10","7820","-70","-0.89","7910","7910","7720","85401","663497640","233872403740","29906957"
"2018/09/07","7890","-90","-1.13","7920","8070","7790","88253","697894090","235965890730","29906957"
"2018/09/06","7980","140","1.79","7800","8090","7800","107292","853166640","238657516860","29906957"
"2018/09/05","7840","-110","-1.38","7790","7940","7790","62437","491055960","234470542880","29906957"
"2018/09/04","7950","80","1.02","7900","7950","7800","51578","407490800","237760308150","29906957"
"2018/09/03","7870","-30","-0.38","7890","7950","7830","49445","390412100","235367751590","29906957"
"2018/08/31","7900","40","0.51","7810","7920","7770","29267","230144400","236264960300","29906957"
"2018/08/30","7860","20","0.26","7870","7870","7760","34458","269768540","235068682020","29906957"
"2018/08/29","7840","30","0.38","7830","7900","7810","67980","532884270","234470542880","29906957"
"2018/08/28","7810","70","0.90","7830","7890","7740","75318","590006860","233573334170","29906957"
"2018/08/27","7740","-20","-0.26","7720","7800","7610","74109","572286000","231479847180","29906957"
"2018/08/24","7760","30","0.39","7730","7760","7670","46308","357354570","232077986320","29906957"
"2018/08/23","7730","-110","-1.40","7860","7860","7700","55290","429268190","231180777610","29906957"
"2018/08/22","7840","120","1.55","7690","8000","7680","114324","900876090","234470542880","29906957"
"2018/08/21","7720","160","2.12","7560","7760","7540","64806","498900690","230881708040","29906957"
"2018/08/20","7560","-30","-0.40","7590","7630","7530","61732","467299530","226096594920","29906957"
"2018/08/17","7590","50","0.66","7550","7630","7500","108259","817151210","226993803630","29906957"
"2018/08/16","7540","140","1.89","7370","7550","7320","82443","614299020","225498455780","29906957"
"2018/08/14","7400","-90","-1.20","7450","7630","7360","59754","444711590","221311481800","29906957"
"2018/08/13","7490","-260","-3.35","7660","7720","7430","88556","670029190","224003107930","29906957"
"2018/08/10","7750","10","0.13","7740","7840","7560","140403","1083204340","231778916750","29906957"
"2018/08/09","7740","40","0.52","7700","7790","7680","35171","271745740","231479847180","29906957"
"2018/08/08","7700","50","0.65","7790","7890","7690","85631","665334370","230283568900","29906957"
"2018/08/07","7650","0","0.00","7670","7790","7600","69925","535095880","228788221050","29906957"
"2018/08/06","7650","-70","-0.91","7690","7810","7650","71915","554568940","228788221050","29906957"
"2018/08/03","7720","-40","-0.52","7800","7900","7690","68640","531190040","230881708040","29906957"
"2018/08/02","7760","-300","-3.72","8060","8060","7750","102518","804410990","232077986320","29906957"
"2018/08/01","8060","60","0.75","7950","8080","7920","70351","562623790","241050073420","29906957"
"2018/07/31","8000","130","1.65","7860","8000","7630","97195","764480940","239255656000","29906957"
"2018/07/30","7870","-80","-1.01","8010","8030","7830","78231","618116680","235367751590","29906957"
"2018/07/27","7950","240","3.11","7710","8000","7710","128221","1015517090","237760308150","29906957"
"2018/07/26","7710","-90","-1.15","7780","7880","7330","283703","2181153410","230582638470","29906957"
"2018/07/25","7800","-360","-4.41","8080","8140","7680","238009","1890149280","233274264600","29906957"
"2018/07/24","8160","10","0.12","8170","8330","8120","81997","675078040","244040769120","29906957"
"2018/07/23","8150","-650","-7.39","8750","8750","8100","229356","1929540250","243741699550","29906957"
"2018/07/20","8800","-50","-0.56","8790","9040","8610","67470","595197020","263181221600","29906957"
"2018/07/19","8850","-490","-5.25","9420","9430","8800","244868","2205756580","264676569450","29906957"
"2018/07/18","9340","30","0.32","9260","9340","9050","107838","992423900","279330978380","29906957"
"2018/07/17","9310","-80","-0.85","9390","9390","9170","63875","592244940","278433769670","29906957"
"2018/07/16","9390","-10","-0.11","9340","9470","9340","75778","713099680","280826326230","29906957"
"2018/07/13","9400","10","0.11","9430","9550","9300","123934","1166403290","281125395800","29906957"
"2018/07/12","9390","150","1.62","9220","9400","9220","57847","540867200","280826326230","29906957"
"2018/07/11","9240","-80","-0.86","9280","9310","9120","39158","361901480","276340282680","29906957"
"2018/07/10","9320","180","1.97","9150","9350","9150","49639","460690300","278732839240","29906957"
"2018/07/09","9140","40","0.44","9140","9260","9100","75816","697314060","273349586980","29906957"
"2018/07/06","9100","130","1.45","8980","9150","8940","67252","610007020","272153308700","29906957"
"2018/07/05","8970","-150","-1.64","9120","9210","8850","95997","857929970","268265404290","29906957"
"2018/07/04","9120","310","3.52","8750","9210","8750","104365","948199830","272751447840","29906957"
"2018/07/03","8810","-230","-2.54","9070","9180","8530","198526","1761928470","263480291170","29906957"
"2018/07/02","9040","-120","-1.31","9080","9430","9040","131525","1217565880","270358891280","29906957"
"2018/06/29","9160","130","1.44","9060","9220","8970","104272","947259920","273947726120","29906957"
"2018/06/28","9030","-270","-2.90","9390","9390","9030","59967","549928770","270059821710","29906957"
"2018/06/27","9300","0","0.00","9330","9410","9290","35316","330248270","278134700100","29906957"
"2018/06/26","9300","-60","-0.64","9340","9340","9200","40432","373976370","278134700100","29906957"
"2018/06/25","9360","290","3.20","9150","9430","8990","107805","997527600","279929117520","29906957"
"2018/06/22","9070","-130","-1.41","9150","9220","8900","115252","1042369590","271256099990","29906957"
"2018/06/21","9200","-100","-1.08","9260","9350","9200","57075","528756450","275144004400","29906957"
"2018/06/20","9300","20","0.22","9270","9320","9180","55910","517153870","278134700100","29906957"
"2018/06/19","9280","10","0.11","9220","9350","9180","101984","947033780","277536560960","29906957"
"2018/06/18","9270","-40","-0.43","9210","9410","9070","178975","1657943220","277237491390","29906957"
"2018/06/15","9310","-620","-6.24","9960","10350","9000","899479","8584989100","278433769670","29906957"
"2018/06/14","9930","70","0.71","9860","9980","9690","175471","1722682740","296976083010","29906957"
"2018/06/12","9860","-60","-0.60","9920","9990","9830","77524","766365000","294882596020","29906957"
"2018/06/11","9920","-10","-0.10","9860","10150","9850","115085","1150355590","296677013440","29906957"
"2018/06/08","9930","-50","-0.50","9980","10050","9810","87064","862538230","296976083010","29906957"
"2018/06/07","9980","280","2.89","9730","10000","9730","148404","1470882660","298471430860","29906957"
"2018/06/05","9700","-170","-1.72","9880","9970","9680","137280","1345864890","290097482900","29906957"
"2018/06/04","9870","60","0.61","9830","10100","9820","177128","1765045910","295181665590","29906957"
"2018/06/01","9810","10","0.10","9800","10150","9790","200521","1997758040","293387248170","29906957"
"2018/05/31","9800","110","1.14","9700","9890","9620","118849","1160874780","293088178600","29906957"
"2018/05/30","9690","-80","-0.82","9790","9790","9530","111464","1076718350","289798413330","29906957"
"2018/05/29","9770","-70","-0.71","9820","9850","9740","87005","851409850","292190969890","29906957"
"2018/05/28","9840","50","0.51","9750","9890","9740","87835","861738000","294284456880","29906957"
"2018/05/25","9790","-90","-0.91","9700","9870","9650","145317","1415846860","292789109030","29906957"
"2018/05/24","9880","40","0.41","9940","9970","9800","94244","930964250","295480735160","29906957"
"2018/05/23","9840","40","0.41","9830","9900","9720","112027","1098981370","294284456880","29906957"
"2018/05/21","9800","-350","-3.45","10150","10350","9800","323494","3252898760","293088178600","29906957"
"2018/05/18","10150","150","1.50","10000","10200","9990","168371","1696189790","303555613550","29906957"
"2018/05/17","10000","-100","-0.99","10050","10150","9980","274751","2761804370","299069570000","29906957"
"2018/05/16","10100","260","2.64","9800","10100","9680","346283","3434956590","302060265700","29906957"
"2018/05/15","9840","-20","-0.20","9850","10050","9760","316719","3138105980","294284456880","29906957"
"2018/05/14","9860","-340","-3.33","10100","10150","9770","497468","4918749220","294882596020","29906957"
"2018/05/11","10200","0","0.00","10200","10400","9980","458055","4643380010","305050961400","29906957"
"2018/05/10","10200","-300","-2.86","10450","10500","10050","647646","6634395600","305050961400","29906957"
"2018/05/09","10500","1330","14.50","9240","10500","9170","1617490","15943198040","314023048500","29906957"
"2018/05/08","9170","0","0.00","9170","9450","9160","306121","2858000550","274246795690","29906957"
"2018/05/04","9170","-140","-1.50","9310","9370","9160","103609","959388580","274246795690","29906957"
"2018/05/03","9310","120","1.31","9220","9440","9180","169591","1584122150","278433769670","29906957"
"2018/05/02","9190","-100","-1.08","9330","9330","9090","161171","1480592580","274844934830","29906957"
"2018/04/30","9290","10","0.11","9320","9410","9090","163958","1509874330","277835630530","29906957"
"2018/04/27","9280","200","2.20","9080","9440","9020","241235","2235767610","277536560960","29906957"
"2018/04/26","9080","0","0.00","9100","9150","8970","145650","1316151860","271555169560","29906957"
"2018/04/25","9080","-120","-1.30","9130","9240","8970","203781","1851200830","271555169560","29906957"
"2018/04/24","9200","-50","-0.54","9260","9390","9140","182883","1697733990","275144004400","29906957"
"2018/04/23","9250","-110","-1.18","9270","9430","9110","233912","2165755550","276639352250","29906957"
"2018/04/20","9360","-180","-1.89","9490","9640","9300","214324","2023391130","279929117520","29906957"
"2018/04/19","9540","0","0.00","9550","9750","9400","305130","2917658010","285312369780","29906957"
"2018/04/18","9540","-310","-3.15","9970","10050","9400","693062","6696520300","285312369780","29906957"
"2018/04/17","9850","590","6.37","9220","9850","9220","553220","5331573380","294583526450","29906957"
"2018/04/16","9260","-30","-0.32","9290","9510","9250","235764","2207726160","276938421820","29906957"
"2018/04/13","9290","160","1.75","9240","9290","9140","193859","1787003700","277835630530","29906957"
"2018/04/12","9130","-230","-2.46","9370","9410","9030","448100","4101726830","273050517410","29906957"
"2018/04/11","9360","-40","-0.43","9480","9590","9280","325738","3054964260","279929117520","29906957"
"2018/04/10","9400","-180","-1.88","9570","9650","9300","319846","3025612140","281125395800","29906957"
"2018/04/09","9580","-190","-1.94","9760","9890","9530","318594","3071434200","286508648060","29906957"
"2018/04/06","9770","240","2.52","9520","9980","9430","569869","5592617670","292190969890","29906957"
"2018/04/05","9530","210","2.25","9380","9670","9350","284282","2700496930","285013300210","29906957"
"2018/04/04","9320","-110","-1.17","9390","9510","9240","277556","2606360960","278732839240","29906957"
"2018/04/03","9430","-90","-0.95","9460","9590","9310","202439","1917402560","282022604510","29906957"
"2018/04/02","9520","230","2.48","9290","9580","9130","395527","3722672010","284714230640","29906957"
"2018/03/30","9290","-80","-0.85","9370","9500","9260","204266","1914348260","277835630530","29906957"
"2018/03/29","9370","70","0.75","9390","9450","9180","331805","3097778040","280228187090","29906957"
"2018/03/28","9300","70","0.76","9140","9440","9000","338333","3138020980","278134700100","29906957"
"2018/03/27","9230","60","0.65","9250","9460","9060","406697","3777409310","276041213110","29906957"
"2018/03/26","9170","430","4.92","8740","9210","8600","596272","5349630100","274246795690","29906957"
"2018/03/23","8740","-220","-2.46","8750","9040","8560","443494","3883671730","261386804180","29906957"
"2018/03/22","8960","0","0.00","8950","9200","8850","431079","3910892860","267966334720","29906957"
"2018/03/21","8960","-30","-0.33","9020","9180","8850","253632","2273576100","267966334720","29906957"
"2018/03/20","8990","490","5.76","8580","9070","8400","624564","5544099230","268863543430","29906957"
"2018/03/19","8500","-140","-1.62","8660","8660","8450","191390","1629422870","254209134500","29906957"
"2018/03/16","8640","100","1.17","8580","8720","8490","108824","936169760","258396108480","29906957"
"2018/03/15","8540","-110","-1.27","8590","8690","8440","139549","1190693920","255405412780","29906957"
"2018/03/14","8650","-20","-0.23","8780","8780","8620","215921","1876493490","258695178050","29906957"
"2018/03/13","8670","110","1.29","8560","8760","8510","216765","1883951560","259293317190","29906957"
"2018/03/12","8560","120","1.42","8400","8660","8400","151946","1300670630","256003551920","29906957"
"2018/03/09","8440","190","2.30","8290","8450","8250","191290","1603678580","252414717080","29906957"
"2018/03/08","8250","240","3.00","8070","8280","8030","205905","1690694610","246732395250","29906957"
"2018/03/07","8010","-110","-1.35","8140","8170","8000","129003","1041170950","239554725570","29906957"
"2018/03/06","8120","70","0.87","8080","8190","7990","104176","840100990","242844490840","29906957"
"2018/03/05","8050","-160","-1.95","8230","8230","8010","86125","695931950","240751003850","29906957"
"2018/03/02","8210","40","0.49","8050","8230","7970","121954","983682300","245536116970","29906957"
"2018/02/28","8170","-210","-2.51","8330","8380","8050","132340","1091245080","244339838690","29906957"
"2018/02/27","8380","-20","-0.24","8410","8530","8300","139143","1163472390","250620299660","29906957"
"2018/02/26","8400","-90","-1.06","8590","8610","8280","133186","1125177900","251218438800","29906957"
"2018/02/23","8490","-100","-1.16","8610","8710","8450","145140","1245014010","253910064930","29906957"
"2018/02/22","8590","50","0.59","8530","8770","8460","400311","3455425530","256900760630","29906957"
"2018/02/21","8540","240","2.89","8280","8570","8240","215908","1828217910","255405412780","29906957"
"2018/02/20","8300","10","0.12","8280","8470","8200","183119","1523525100","248227743100","29906957"
"2018/02/19","8290","130","1.59","8220","8360","8200","296220","2451768020","247928673530","29906957"
"2018/02/14","8160","-100","-1.21","8350","8350","8070","178664","1465034110","244040769120","29906957"
"2018/02/13","8260","260","3.25","8080","8320","8050","438630","3601360360","247031464820","29906957"
"2018/02/12","8000","0","0.00","8090","8150","7980","197360","1583771820","239255656000","29906957"
"2018/02/09","8000","-250","-3.03","8000","8140","7910","247326","1981976660","239255656000","29906957"
"2018/02/08","8250","240","3.00","8020","8340","8020","194786","1597859180","245119223250","29711421"
"2018/02/07","8010","-310","-3.73","8450","8520","8000","343718","2840011920","237988482210","29711421"
"2018/02/06","8320","-180","-2.12","8160","8420","7860","687083","5533135440","247199022720","29711421"
"2018/02/05","8500","-700","-7.61","8980","8980","8480","627812","5450737160","252547078500","29711421"
"2018/02/02","9200","-300","-3.16","9500","9580","9130","267880","2486606690","273345073200","29711421"
"2018/02/01","9500","-10","-0.11","9400","9560","9300","213809","2019566160","282258499500","29711421"
"2018/01/31","9510","30","0.32","9450","9680","9290","612649","5824006660","282555613710","29711421"
"2018/01/30","9480","750","8.59","8800","9480","8710","880638","8036456410","281664271080","29711421"
"2018/01/29","8730","-70","-0.80","8880","8880","8720","186772","1642232840","259380705330","29711421"
"2018/01/26","8800","70","0.80","8740","8880","8660","211743","1860427130","261460504800","29711421"
"2018/01/25","8730","-390","-4.28","9260","9290","8700","615739","5509157170","259380705330","29711421"
"2018/01/24","9120","110","1.22","9100","9280","8990","435715","3988995930","270968159520","29711421"
"2018/01/23","9010","50","0.56","9000","9180","8880","358430","3225825390","267699903210","29711421"
"2018/01/22","8960","360","4.19","8590","8980","8560","317444","2794396630","266214332160","29711421"
"2018/01/19","8600","10","0.12","8630","8730","8540","168954","1458300100","255518220600","29711421"
"2018/01/18","8590","-210","-2.39","8890","8890","8470","364064","3165152470","255221106390","29711421"
"2018/01/17","8800","680","8.37","8190","8890","8140","1088511","9344135800","261460504800","29711421"
"2018/01/16","8120","170","2.14","7910","8180","7810","348775","2789027830","241256738520","29711421"
"2018/01/15","7950","-50","-0.63","8030","8080","7880","224737","1790665740","236205796950","29711421"
"2018/01/12","8000","-50","-0.62","8070","8220","7950","335873","2721509580","237691368000","29711421"
"2018/01/11","8050","360","4.68","7690","8050","7660","267843","2111150610","239176939050","29711421"
"2018/01/10","7690","80","1.05","7660","7780","7580","118266","906755190","228480827490","29711421"
"2018/01/09","7610","-260","-3.30","7950","7950","7500","197441","1517837670","226103913810","29711421"
"2018/01/08","7870","120","1.55","7800","8000","7800","165260","1307586320","233828883270","29711421"
"2018/01/05","7750","0","0.00","7720","7910","7720","80939","632545690","230263512750","29711421"
"2018/01/04","7750","-310","-3.85","8010","8060","7720","243764","1923108510","230263512750","29711421"
"2018/01/03","8060","-80","-0.98","8170","8170","7900","143179","1155480480","239474053260","29711421"
"2018/01/02","8140","50","0.62","8090","8140","8020","79975","647966870","241850966940","29711421"
"2017/12/28","8090","-10","-0.12","8100","8150","7970","95526","768467010","240365395890","29711421"
"2017/12/27","8100","-30","-0.37","8120","8250","7980","138834","1131163790","240662510100","29711421"
"2017/12/26","8130","120","1.50","8030","8220","7920","162521","1304999470","241553852730","29711421"
"2017/12/22","8010","120","1.52","7750","8050","7510","305611","2388304500","237988482210","29711421"
"2017/12/21","7890","0","0.00","0","0","0","0","0","234423111690","29711421"
"2017/12/20","7890","0","0.00","0","0","0","0","0","234423111690","29711421"
"2017/12/19","7890","0","0.00","0","0","0","0","0","234423111690","29711421"
"2017/12/18","7890","0","0.00","0","0","0","0","0","234423111690","29711421"
"2017/12/15","7890","0","0.00","0","0","0","0","0","234423111690","29711421"
"2017/12/14","7890","0","0.00","0","0","0","0","0","234423111690","29711421"
"2017/12/13","7890","-100","-1.25","8000","8100","7890","176729","1414497930","234423111690","29711421"
"2017/12/12","7990","-180","-2.20","8120","8180","7930","148994","1197331590","237394253790","29711421"
"2017/12/11","8170","330","4.21","7870","8170","7840","152298","1224754240","242742309570","29711421"
"2017/12/08","7840","-110","-1.38","8000","8130","7800","160042","1273742550","232937540640","29711421"
"2017/12/07","7950","-160","-1.97","8110","8180","7700","292317","2299969120","236205796950","29711421"
"2017/12/06","8110","-230","-2.76","8280","8330","8060","212682","1738782080","240959624310","29711421"
"2017/12/05","8340","-50","-0.60","8430","8430","8280","173412","1450139140","247793251140","29711421"
"2017/12/04","8390","240","2.94","8200","8460","8150","279251","2322622710","249278822190","29711421"
"2017/12/01","8150","-40","-0.49","8190","8250","8080","108909","887858770","242148081150","29711421"
"2017/11/30","8190","30","0.37","8160","8320","8070","228975","1876078330","243336537990","29711421"
"2017/11/29","8160","220","2.77","7910","8220","7910","274958","2214100120","242445195360","29711421"
"2017/11/28","7940","-280","-3.41","8220","8230","7860","357354","2848297440","235908682740","29711421"
"2017/11/27","8220","-50","-0.60","8400","8420","8050","253587","2072986570","244227880620","29711421"
"2017/11/24","8270","150","1.85","8170","8420","8100","422047","3490815430","245713451670","29711421"
"2017/11/23","8120","50","0.62","8130","8240","8000","355887","2889373770","241256738520","29711421"
"2017/11/22","8070","350","4.53","7730","8100","7620","538910","4255646190","239771167470","29711421"
"2017/11/21","7720","110","1.45","7650","7820","7600","305887","2359189070","229372170120","29711421"
"2017/11/20","7610","-40","-0.52","7670","7680","7550","114539","871502130","226103913810","29711421"
"2017/11/17","7650","130","1.73","7530","7670","7490","214400","1625775450","227292370650","29711421"
"2017/11/16","7520","140","1.90","7450","7530","7220","252711","1879245140","223429885920","29711421"
"2017/11/15","7380","-170","-2.25","7550","7640","7280","233969","1744088540","219270286980","29711421"
"2017/11/14","7550","-30","-0.40","7590","7600","7490","144316","1087298000","224321228550","29711421"
"2017/11/13","7580","80","1.07","7570","7600","7480","200579","1514311870","225212571180","29711421"
"2017/11/10","7500","30","0.40","7470","7580","7420","233991","1755614210","222835657500","29711421"
"2017/11/09","7470","230","3.18","7240","7500","7200","369492","2728392060","221944314870","29711421"
"2017/11/08","7240","-40","-0.55","7280","7320","7200","103039","746645030","215110688040","29711421"
"2017/11/07","7280","10","0.14","7290","7360","7180","127386","924729260","216299144880","29711421"
"2017/11/06","7270","150","2.11","7110","7290","7090","127171","916065520","216002030670","29711421"
"2017/11/03","7120","20","0.28","7180","7180","7010","95151","674270660","211545317520","29711421"
"2017/11/02","7100","-110","-1.53","7290","7290","7090","226780","1629020380","210951089100","29711421"
"2017/11/01","7210","300","4.34","6960","7280","6920","632780","4528608820","214219345410","29711421"
"2017/10/31","6910","60","0.88","6850","7030","6850","213976","1481459480","205305919110","29711421"
"2017/10/30","6850","120","1.78","6750","6920","6720","167240","1138530680","203523233850","29711421"
"2017/10/27","6730","-20","-0.30","6730","6800","6680","81403","548096890","199957863330","29711421"
"2017/10/26","6750","10","0.15","6720","6830","6620","85482","578108220","200552091750","29711421"
"2017/10/25","6740","10","0.15","6790","6900","6690","124603","846780890","200254977540","29711421"
"2017/10/24","6730","180","2.75","6550","6830","6550","207454","1397778340","199957863330","29711421"
"2017/10/23","6550","130","2.02","6480","6600","6460","119541","783610180","194609807550","29711421"
"2017/10/20","6420","70","1.10","6350","6420","6330","52459","335183460","190747322820","29711421"
"2017/10/19","6350","80","1.28","6260","6400","6220","61999","391053210","188667523350","29711421"
"2017/10/18","6270","-60","-0.95","6370","6370","6200","104283","651284990","186290609670","29711421"
"2017/10/17","6330","-20","-0.31","6300","6450","6260","62626","397272950","188073294930","29711421"
"2017/10/16","6350","-50","-0.78","6450","6450","6250","80166","505142860","188667523350","29711421"
"2017/10/13","6400","-90","-1.39","6500","6500","6350","85553","548430000","190153094400","29711421"
"2017/10/12","6490","80","1.25","6440","6520","6370","59040","380218710","192827122290","29711421"
"2017/10/11","6410","120","1.91","6290","6430","6230","62193","394761240","190450208610","29711421"
"2017/10/10","6290","-60","-0.94","6370","6400","6210","70979","447706290","186884838090","29711421"
"2017/09/29","6350","10","0.16","6340","6380","6310","47931","304196120","188667523350","29711421"
"2017/09/28","6340","10","0.16","6380","6380","6270","55656","351250890","188370409140","29711421"
"2017/09/27","6330","50","0.80","6420","6420","6220","68715","435602320","188073294930","29711421"
"2017/09/26","6280","100","1.62","6070","6300","6070","93217","579665880","186587723880","29711421"
"2017/09/25","6180","-300","-4.63","6400","6480","6160","231810","1451282920","183616581780","29711421"
"2017/09/22","6480","-140","-2.11","6620","6660","6450","163280","1069929460","192530008080","29711421"
"2017/09/21","6620","-70","-1.05","6690","6750","6570","134801","894039290","196689607020","29711421"
"2017/09/20","6690","-200","-2.90","6870","6890","6670","194357","1316460730","198769406490","29711421"
"2017/09/19","6890","-70","-1.01","6970","6990","6850","127562","878792640","204711690690","29711421"
"2017/09/18","6960","-120","-1.69","7060","7090","6890","282125","1965235650","206791490160","29711421"
"2017/09/15","7080","-30","-0.42","7140","7140","7040","122199","863617980","210356860680","29711421"
"2017/09/14","7110","-10","-0.14","7150","7170","7100","88968","634234300","211248203310","29711421"
"2017/09/13","7120","-90","-1.25","7180","7210","7100","97098","692351380","211545317520","29711421"
"2017/09/12","7210","70","0.98","7140","7210","7070","113676","812677640","214219345410","29711421"
"2017/09/11","7140","-60","-0.83","7210","7230","7120","129401","926106890","212139545940","29711421"
"2017/09/08","7200","-80","-1.10","7310","7310","7180","102601","741082310","213922231200","29711421"
"2017/09/07","7280","40","0.55","7240","7320","7210","94999","691483890","216299144880","29711421"
"2017/09/06","7240","-20","-0.28","7280","7300","7220","85340","619276630","215110688040","29711421"
"2017/09/05","7260","10","0.14","7310","7320","7050","174330","1249236290","215704916460","29711421"
"2017/09/04","7250","-170","-2.29","7210","7340","7210","148489","1081473140","215407802250","29711421"
"2017/09/01","7420","-40","-0.54","7470","7520","7410","103865","774284110","220458743820","29711421"
"2017/08/31","7460","30","0.40","7440","7510","7430","111085","829167820","221647200660","29711421"
"2017/08/30","7430","0","0.00","7460","7460","7380","94501","700452320","220755858030","29711421"
"2017/08/29","7430","30","0.41","7350","7490","7310","161780","1198396670","220755858030","29711421"
"2017/08/28","7400","80","1.09","7320","7430","7320","102758","758099760","219864515400","29711421"
"2017/08/25","7320","60","0.83","7260","7350","7230","104356","762347910","217487601720","29711421"
"2017/08/24","7260","-50","-0.68","7320","7360","7260","114588","835907390","215704916460","29711421"
"2017/08/23","7310","-50","-0.68","7370","7380","7260","99855","730202580","217190487510","29711421"
"2017/08/22","7360","90","1.24","7270","7360","7260","93655","687381920","218676058560","29711421"
"2017/08/21","7270","-110","-1.49","7400","7430","7240","160204","1170751070","216002030670","29711421"
"2017/08/18","7380","0","0.00","7330","7400","7300","99510","731010780","219270286980","29711421"
"2017/08/17","7380","30","0.41","7360","7430","7340","94467","696635170","219270286980","29711421"
"2017/08/16","7350","-40","-0.54","7430","7560","7340","143733","1067926900","218378944350","29711421"
"2017/08/14","7390","100","1.37","7350","7450","7350","104183","770463380","219567401190","29711421"
"2017/08/11","7290","-200","-2.67","7330","7480","7290","203235","1496689030","216596259090","29711421"
"2017/08/10","7490","-110","-1.45","7520","7650","7410","231597","1736237560","222538543290","29711421"
"2017/08/09","7600","-70","-0.91","7670","7770","7540","253789","1943176030","225806799600","29711421"
"2017/08/08","7670","50","0.66","7620","7720","7540","149337","1140387370","227886599070","29711421"
"2017/08/07","7620","-50","-0.65","7710","7790","7620","235337","1814079670","226401028020","29711421"
"2017/08/04","7670","-10","-0.13","7700","7840","7580","256894","1968292910","227886599070","29711421"
"2017/08/03","7680","-150","-1.92","7810","7940","7640","626431","4856910280","228183713280","29711421"
"2017/08/02","7830","-100","-1.26","8010","8030","7770","534599","4206738350","232640426430","29711421"
"2017/08/01","7930","510","6.87","7420","7930","7420","1030289","7972564050","235611568530","29711421"
"2017/07/31","7420","40","0.54","7390","7430","7250","114910","844678770","220458743820","29711421"
"2017/07/28","7380","-130","-1.73","7550","7570","7300","160477","1186443820","219270286980","29711421"
"2017/07/27","7510","40","0.54","7490","7640","7470","248209","1873672010","223132771710","29711421"
"2017/07/26","7470","120","1.63","7390","7470","7360","111083","825565260","221944314870","29711421"
"2017/07/25","7350","-180","-2.39","7530","7560","7340","179400","1330094700","218378944350","29711421"
"2017/07/24","7530","-10","-0.13","7580","7650","7530","154392","1169941560","223727000130","29711421"
"2017/07/21","7540","20","0.27","7600","7610","7470","309159","2330782770","224024114340","29711421"
"2017/07/20","7520","270","3.72","7250","7520","7250","381597","2838479110","223429885920","29711421"
"2017/07/19","7250","110","1.54","7160","7250","7160","85249","613138600","215407802250","29711421"
"2017/07/18","7140","30","0.42","7110","7220","7100","67533","483518840","212139545940","29711421"
"2017/07/17","7110","10","0.14","7100","7150","7070","60335","428644200","211248203310","29711421"
"2017/07/14","7100","0","0.00","7160","7160","7080","61919","440379580","210951089100","29711421"
"2017/07/13","7100","-10","-0.14","7170","7180","7020","80394","572165810","210951089100","29711421"
"2017/07/12","7110","-110","-1.52","7180","7270","7090","117101","837504240","211248203310","29711421"
"2017/07/11","7220","-60","-0.82","7220","7370","7220","107584","784277070","214516459620","29711421"
"2017/07/10","7280","-40","-0.55","7320","7340","7200","80733","585615740","216299144880","29711421"
"2017/07/07","7320","-40","-0.54","7350","7380","7260","90497","660919870","217487601720","29711421"
"2017/07/06","7360","210","2.94","7140","7380","7140","148980","1091480940","218676058560","29711421"
"2017/07/05","7150","30","0.42","7120","7210","7110","37440","267849460","212436660150","29711421"
"2017/07/04","7120","-80","-1.11","7200","7260","7100","93190","667649180","211545317520","29711421"
"2017/07/03","7200","-110","-1.50","7280","7300","7180","102855","743851920","213922231200","29711421"
"2017/06/30","7310","20","0.27","7270","7330","7270","34006","248174060","217190487510","29711421"
"2017/06/29","7290","-80","-1.09","7370","7380","7290","104088","761064030","216596259090","29711421"
"2017/06/28","7370","-60","-0.81","7440","7440","7320","57051","420437910","218973172770","29711421"
"2017/06/27","7430","120","1.64","7310","7440","7280","126237","929054520","220755858030","29711421"
"2017/06/26","7310","-10","-0.14","7350","7370","7270","96377","703912930","217190487510","29711421"
"2017/06/23","7320","40","0.55","7290","7390","7290","89209","654798110","217487601720","29711421"
"2017/06/22","7280","-20","-0.27","7300","7370","7250","79791","583064940","216299144880","29711421"
"2017/06/21","7300","-140","-1.88","7440","7470","7280","145163","1063313270","216893373300","29711421"
"2017/06/20","7440","-150","-1.98","7570","7600","7430","201602","1508259760","221052972240","29711421"
"2017/06/19","7590","-40","-0.52","7620","7630","7540","92886","704887020","225509685390","29711421"
"2017/06/16","7630","0","0.00","7630","7630","7540","68072","515635260","226698142230","29711421"
"2017/06/15","7630","-40","-0.52","7740","7740","7550","117902","898623220","226698142230","29711421"
"2017/06/14","7670","-70","-0.90","7750","7760","7670","101019","779217140","227886599070","29711421"
"2017/06/13","7740","130","1.71","7610","7740","7540","160560","1228401920","229966398540","29711421"
"2017/06/12","7610","-100","-1.30","7760","7760","7590","93148","711702390","226103913810","29711421"
"2017/06/09","7710","10","0.13","7700","7740","7640","99023","761503150","229075055910","29711421"
"2017/06/08","7700","50","0.65","7720","7770","7680","151945","1173764220","228777941700","29711421"
"2017/06/07","7650","40","0.53","7550","7700","7490","123394","936667360","227292370650","29711421"
