일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2017/04/11","2080000","-17000","-0.81","2097000","2097000","2079000","143458","298878116000","292613020960000","140679337"
"2017/04/10","2097000","17000","0.82","2097000","2097000","2075000","142827","298512218500","295004569689000","140679337"
"2017/04/07","2080000","-12000","-0.57","2090000","2091000","2058000","200420","416013854000","292613020960000","140679337"
"2017/04/06","2092000","-15000","-0.71","2100000","2104000","2080000","193668","404928560000","294301173004000","140679337"
"2017/04/05","2107000","3000","0.14","2095000","2112000","2085000","213994","449681268750","296411363059000","140679337"
"2017/04/04","2104000","32000","1.54","2080000","2109000","2076000","245110","514531299225","295989325048000","140679337"
"2017/04/03","2072000","12000","0.58","2070000","2086000","2065000","191588","397203469711","291487586264000","140679337"
"2017/03/31","2060000","-39000","-1.86","2091000","2101000","2060000","210006","435298443314","289799434220000","140679337"
"2017/03/30","2099000","10000","0.48","2094000","2122000","2094000","164080","344971150768","295285928363000","140679337"
"2017/03/29","2089000","15000","0.72","2087000","2098000","2079000","201865","422197495000","293879134993000","140679337"
"2017/03/28","2074000","14000","0.68","2078000","2092000","2069000","164325","341296698516","291768944938000","140679337"
"2017/03/27","2060000","-15000","-0.72","2060000","2094000","2059000","243553","504592076000","289799434220000","140679337"
"2017/03/24","2075000","-15000","-0.72","2080000","2099000","2054000","256163","530938712000","291909624275000","140679337"
"2017/03/23","2090000","-33000","-1.55","2110000","2118000","2085000","307942","646289782000","294019814330000","140679337"
"2017/03/22","2123000","-5000","-0.23","2080000","2123000","2079000","328545","692409571000","298662232451000","140679337"
"2017/03/21","2128000","33000","1.58","2089000","2134000","2088000","284403","602990851000","299365629136000","140679337"
"2017/03/20","2095000","-25000","-1.18","2100000","2106000","2087000","205001","430186522000","294723211015000","140679337"
"2017/03/17","2120000","28000","1.34","2090000","2125000","2086000","252046","532446350182","298240194440000","140679337"
"2017/03/16","2092000","22000","1.06","2090000","2109000","2077000","198663","416143732076","294301173004000","140679337"
"2017/03/15","2070000","2000","0.10","2040000","2072000","2040000","191757","396105182000","291206227590000","140679337"
"2017/03/14","2068000","38000","1.87","2031000","2077000","2025000","226501","465321450000","290924868916000","140679337"
"2017/03/13","2030000","21000","1.05","2002000","2049000","2002000","148482","301928658780","285579054110000","140679337"
"2017/03/10","2009000","-1000","-0.05","1998000","2021000","1993000","204556","410726976000","282624788033000","140679337"
"2017/03/09","2010000","0","0.00","2010000","2015000","2001000","287445","577610022940","282765467370000","140679337"
"2017/03/08","2010000","0","0.00","2010000","2031000","2007000","242819","488713133000","282765467370000","140679337"
"2017/03/07","2010000","6000","0.30","1990000","2016000","1990000","211065","423428915000","282765467370000","140679337"
"2017/03/06","2004000","23000","1.16","1961000","2011000","1961000","244697","489212561000","281921391348000","140679337"
"2017/03/03","1981000","-5000","-0.25","1967000","1986000","1958000","254174","500689858000","278685766597000","140679337"
"2017/03/02","1986000","64000","3.33","1921000","1993000","1921000","424996","836460978216","279389163282000","140679337"
"2017/02/28","1922000","19000","1.00","1903000","1938000","1898000","301774","580207013998","270385685714000","140679337"
"2017/02/27","1903000","-8000","-0.42","1901000","1907000","1885000","180674","343096653618","267712778311000","140679337"
"2017/02/24","1911000","-48000","-2.45","1948000","1955000","1903000","185937","357260634111","268838213007000","140679337"
"2017/02/23","1959000","-6000","-0.31","1951000","1972000","1951000","204346","400994268720","275590821183000","140679337"
"2017/02/22","1965000","18000","0.92","1950000","1967000","1949000","170789","334547464000","276434897205000","140679337"
"2017/02/21","1947000","14000","0.72","1927000","1978000","1921000","211252","413336610000","273902669139000","140679337"
"2017/02/20","1933000","40000","2.11","1911000","1939000","1908000","149716","288243106000","271933158421000","140679337"
"2017/02/17","1893000","-8000","-0.42","1878000","1902000","1864000","307549","578593933000","266305984941000","140679337"
"2017/02/16","1901000","15000","0.80","1890000","1918000","1889000","204527","388963883000","267431419637000","140679337"
"2017/02/15","1886000","7000","0.37","1854000","1898000","1854000","283831","531678307000","265321229582000","140679337"
"2017/02/14","1879000","-19000","-1.00","1898000","1913000","1866000","262483","493995136012","264336474223000","140679337"
"2017/02/13","1898000","-20000","-1.04","1887000","1903000","1886000","222041","421255280000","267009381626000","140679337"
"2017/02/10","1918000","-2000","-0.10","1920000","1938000","1915000","220415","423823338000","269822968366000","140679337"
"2017/02/09","1920000","0","0.00","1939000","1942000","1911000","273883","527055233000","270104327040000","140679337"
"2017/02/08","1920000","-21000","-1.08","1937000","1939000","1910000","341859","656565454955","270104327040000","140679337"
"2017/02/07","1941000","-37000","-1.87","1978000","1979000","1938000","280836","548421779000","273058593117000","140679337"
"2017/02/06","1978000","5000","0.25","1979000","1983000","1957000","177214","348886089986","278263728586000","140679337"
"2017/02/03","1973000","5000","0.25","1970000","1975000","1959000","207727","408577562454","277560331901000","140679337"
"2017/02/02","1968000","12000","0.61","1980000","1983000","1960000","300586","593352785459","276856935216000","140679337"
"2017/02/01","1956000","-17000","-0.86","1977000","1983000","1952000","283008","556882303240","275168783172000","140679337"
"2017/01/31","1973000","-22000","-1.10","1995000","1995000","1973000","359844","713064586560","277560331901000","140679337"
"2017/01/26","1995000","25000","1.27","1971000","2000000","1971000","304290","605792828956","280655277315000","140679337"
"2017/01/25","1970000","62000","3.25","1917000","1970000","1916000","268677","523803542485","277138293890000","140679337"
"2017/01/24","1908000","5000","0.26","1906000","1929000","1894000","220975","421543682194","268416174996000","140679337"
"2017/01/23","1903000","43000","2.31","1860000","1903000","1850000","176208","331203651960","267712778311000","140679337"
"2017/01/20","1860000","-14000","-0.75","1856000","1871000","1844000","183700","341612085687","261663566820000","140679337"
"2017/01/19","1874000","27000","1.46","1886000","1896000","1851000","188378","352854524412","263633077538000","140679337"
"2017/01/18","1847000","-1000","-0.05","1852000","1875000","1831000","177508","328695678000","259834735439000","140679337"
"2017/01/17","1848000","15000","0.82","1829000","1873000","1829000","163014","302636648657","259975414776000","140679337"
"2017/01/16","1833000","-40000","-2.14","1843000","1891000","1816000","332230","613092114505","257865224721000","140679337"
"2017/01/13","1873000","-67000","-3.45","1905000","1916000","1873000","319089","601738652990","263492398201000","140679337"
"2017/01/12","1940000","26000","1.36","1900000","1940000","1899000","233383","448331948000","272917913780000","140679337"
"2017/01/11","1914000","52000","2.79","1876000","1928000","1871000","240363","457577214820","269260251018000","140679337"
"2017/01/10","1862000","1000","0.05","1864000","1870000","1854000","181996","338661320160","261944925494000","140679337"
"2017/01/09","1861000","51000","2.82","1830000","1875000","1828000","263898","490866560500","261804246157000","140679337"
"2017/01/06","1810000","32000","1.80","1809000","1822000","1802000","177619","321737489344","254629599970000","140679337"
"2017/01/05","1778000","-30000","-1.66","1803000","1803000","1777000","219349","392320929368","250127861186000","140679337"
"2017/01/04","1808000","-16000","-0.88","1825000","1826000","1805000","159435","289084849500","254348241296000","140679337"
"2017/01/03","1824000","19000","1.05","1814000","1831000","1801000","147153","267688372000","256599110688000","140679337"
"2017/01/02","1805000","3000","0.17","1799000","1812000","1794000","93012","167931825000","253926203285000","140679337"
